Excluir,impressaoEtiqueta,D001_Id,D009_Id,D049_Id,D024_Id,foto,D001_Codigo_Barras,D001_Flag_Ativo,D001_Flag_Pre_Cadastro,D049_Flag_Curva_ABC,D049_Flag_Curva_ABC_Qtd,D001_Codigo_Barra1,D049_Modelo,D001_Aplicacao,"ifnull(D069_D070_Id,""_"")",validades,D049_Codigo_Produto,C008_Tipo,D060_Descricao_Grupo,D003_Nome_Linha,D002_Descricao_Produto,D082_Marca,D049_Origem_Mercadoria,NCM,D001_D005_Id,D037_Unidade,D009_Quantidade_Estoque,Pedido,D009_Quantidade_Estoque_Loja,D009_Quantidade_Estoque_Fora,D009_Quantidade_OP,D009_Valor_Custo_Unitario,ST,D049_Flag_Tipo,D004_Local,D024_Nome_Empresa,C004_Nome_Empresa,D001_Flag_Tipo,D009_IPV_1,C007_Primeiro_Nome,D009_C007_Id_Comprador,D009_Data_Alteracao_Custo,D009_Flag_Custo_Utilizado,D001_C008_Id,D001_D060_Id,D001_D003_Id,D001_D002_Id,D049_D024_Id,D001_C004_Id,D009_Origem_Mercadoria,D001_Flag_Ecommerce,D001_Flag_Etiqueta_Pedido,D001_Qte_Embalagem,D049_Flag_Nao_Comprar,D009A_Id,D009A_Ficha_Conteudo_Importacao,D001A_Id,linkImagem,D001_Cubagem_Unitaria,Etiqueta,D001_Codigo_Produto,D001_Descricao_Produto,D049_D082_Id,D001_D037_Id,D009_Quantidade_Estoque_Similar,D009_Quantidade_OC,infoCustoVendaProduto,D009_Data_Ultima_Entrada,D009_Data_Ultima_Venda,D001_Flag_Tipo_Item,D009A_Qtd_Liquida_Fora	+ D009_Quantidade_Estoque_Liquido,(D009_Quantidade_Estoque) + (D009A_Qtd_Fisica_Fora),D001A_Quantidade_Estoque_Tray,D001_Peso_Unitario_Kg,D009_Preco_1,D001_Peso_Unitario_Bruto,D001_Quantidade_Tributavel,D009_Preco_4
,,1199,2397,1199,,,001199,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,TENIS,CALBRAS,0,64039990-I,13111,PR,0.00,0.00,0.00,0.00,0.00000,72.97000,,CP,GERAL,,,COMPRADO,1.0000,,0,2026-02-20 00:00:00,MA,1,1,7,33,,,,N,N,0.000,N,1206,,,,0.000000,,1736-33,TENIS CADARCO BICO PVC CSAXTC CA:41041- 33 - CALBRAS,12,1,181.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,,0.000,109.4550000000,0.000,,124.0490000000
,,1212,2423,1212,,,001212,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,TENIS,CALBRAS,0,64039990-I,13111,PR,0.00,0.00,0.00,0.00,0.00000,72.97000,,CP,GERAL,,,COMPRADO,1.0000,,0,2026-02-20 00:00:00,MA,1,1,7,33,,,,N,N,0.000,N,1219,,,,0.000000,,1736-46,TENIS CADARCO BICO PVC CSAXTC CA:41041- 46 - CALBRAS,12,1,181.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,,0.000,109.4550000000,0.000,,124.0490000000
,,1214,2427,1214,,,001214,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,TENIS,ESTIVAL,0,64041900-I,13099,PR,1.00,1.00,0.00,-1.00,0.00000,156.20000,,CP,GERAL,,,COMPRADO,0.0000,,0,2025-04-01 00:00:00,MA,1,1,7,33,0,,,N,N,0.000,N,1221,,1264,,0.000000,,1776-38,TENIS MICROFIBRA PVC PRETO/CINZA EN1002S2 CA: 44592 - ESTIVAL 38,19,1,1.00,0.00000,,2025-08-13,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,234.3000000000,0.000,0.000,265.5400000000
,,1216,2431,1216,,,001216,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,TENIS,ESTIVAL,0,64041900-I,13099,PR,0.00,0.00,0.00,0.00,0.00000,156.20000,,CP,GERAL,,,COMPRADO,0.0000,,0,2025-04-01 00:00:00,MA,1,1,7,33,0,,,N,N,0.000,N,1223,,1272,,0.000000,,1776-40,TENIS MICROFIBRA PVC PRETO/CINZA EN1002S2 CA: 44592  - ESTIVAL 40,19,1,2.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,234.3000000000,0.000,0.000,265.5400000000
,,1217,2433,1217,,,001217,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,TENIS,ESTIVAL,0,64041900-I,13099,PR,0.00,0.00,0.00,0.00,0.00000,156.20000,,CP,GERAL,,,COMPRADO,0.0000,,0,2025-04-01 00:00:00,MA,1,1,7,33,0,,,N,N,0.000,N,1224,,1276,,0.000000,,1776-41,TENIS MICROFIBRA PVC PRETO/CINZA EN1002S2 CA: 44592 - ESTIVAL 41,19,1,2.00,1.00000,,2025-08-21,2025-03-13,00,0.0000000,0.0000000,0.00,0.000,234.3000000000,0.000,0.000,265.5400000000
,,1218,2435,1218,,,001218,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,TENIS,ESTIVAL,0,64041900-I,13099,PR,0.00,0.00,0.00,0.00,0.00000,156.20000,,CP,GERAL,,,COMPRADO,0.0000,,0,2025-04-01 00:00:00,MA,1,1,7,33,0,,,N,N,0.000,N,1225,,1280,,0.000000,,1776-42,TENIS MICROFIBRA PVC PRETO/CINZA EN1002S2 CA: 44592  - ESTIVAL 42,19,1,2.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,234.3000000000,0.000,0.000,265.5400000000
,,1219,2437,1219,,,001219,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,TENIS,ESTIVAL,0,64041900-I,13099,PR,0.00,0.00,0.00,0.00,0.00000,156.20000,,CP,GERAL,,,COMPRADO,0.0000,,0,2025-04-01 00:00:00,MA,1,1,7,33,0,,,N,N,0.000,N,1226,,1284,,0.000000,,1776-43,TENIS MICROFIBRA PVC PRETO/CINZA EN1002S2 CA: 44592  - ESTIVAL 43,19,1,2.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,234.3000000000,0.000,0.000,265.5400000000
,,1220,2439,1220,,,001220,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,TENIS,ESTIVAL,0,64041900-I,13099,PR,0.00,0.00,0.00,0.00,0.00000,156.20000,,CP,GERAL,,,COMPRADO,0.0000,,0,2025-04-01 00:00:00,MA,1,1,7,33,0,,,N,N,0.000,N,1227,,1288,,0.000000,,1776-44,TENIS MICROFIBRA PVC PRETO/CINZA EN1002S2 CA: 44592 - ESTIVAL 44,19,1,2.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,234.3000000000,0.000,0.000,265.5400000000
,,1222,2443,1222,,,001222,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,TENIS,ESTIVAL,0,64041900-I,13099,PR,0.00,0.00,0.00,0.00,0.00000,156.20000,,CP,GERAL,,,COMPRADO,0.0000,,0,2026-03-19 00:00:00,MA,1,1,7,33,0,,,N,N,0.000,N,1229,,2415,,0.000000,,1777-33,TENIS MICROFIBRA PVC PRETO/ROSA EN1002S2 CA: 44592  - ESTIVAL - 33,19,1,5.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,234.3000000000,0.000,0.000,265.5400000000
,,1224,2447,1224,,,001224,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,TENIS,ESTIVAL,0,64041900-I,13099,PR,0.00,0.00,0.00,0.00,0.00000,156.20000,,CP,GERAL,,,COMPRADO,0.0000,,0,2026-03-19 00:00:00,MA,1,1,7,33,0,,,N,N,0.000,N,1231,,2423,,0.000000,,1777-35,TENIS MICROFIBRA PVC PRETO/ROSA EN1002S2 CA: 44592 - ESTIVAL - 35,19,1,5.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,234.3000000000,0.000,0.000,265.5400000000
,,1225,2449,1225,,,001225,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,TENIS,ESTIVAL,0,64041900-I,13099,PR,0.00,0.00,0.00,0.00,0.00000,156.20000,,CP,GERAL,,,COMPRADO,0.0000,,0,2026-03-19 00:00:00,MA,1,1,7,33,0,,,N,N,0.000,N,1232,,2427,,0.000000,,1777-36,TENIS MICROFIBRA PVC PRETO/ROSA EN1002S2 CA: 44592  - ESTIVAL - 36,19,1,5.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,234.3000000000,0.000,0.000,265.5400000000
,,1230,2459,1230,,,001230,S,N,D,D,,,,_,,,GERAL,GERAL,PROTECAO RESPIRATORIA,ACESSORIOS,3M DO BRASIL,0,42032900-I,13108,PC,0.00,0.00,0.00,0.00,0.00000,58.20000,,CP,GERAL,,,COMPRADO,1.0000,,0,0000-00-00 00:00:00,MA,1,1,1,4,,,,N,N,0.000,N,1237,,,,0.000000,,1250,TIRANTE ELASTICO PARA MASCARA 7500/7581 - 3M,1,3,0.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,,0.000,87.3000000000,0.000,,98.9400000000
,,1232,2463,1232,,,001232,S,N,D,D,,,,_,,,GERAL,GERAL,GERAL,GERAL,TAYCO,5,90200090-I,13193,PC,0.00,0.00,0.00,0.00,0.00000,82.75000,,CP,GERAL,,,COMPRADO,0.0000,,0,2025-01-10 00:00:00,MA,1,1,13,35,0,,,N,N,0.000,N,1239,,2998,,0.000000,,3522,TIRANTE P/ RESPIRADOR FACIAL INTEIRA T9550 - TAYCO,59,3,0.00,5.00000,,2024-12-02,2024-12-11,00,0.0000000,0.0000000,0.00,0.000,124.1250000000,0.000,0.000,140.6750000000
,,1239,2477,1239,,,001239,S,N,D,D,,,,_,,,GERAL,GERAL,TRABALHO EM ALTURA,ACESSORIOS,ATHENAS,0,73269090-I,13152,PC,0.00,0.00,0.00,0.00,0.00000,1789.16000,ST,CP,GERAL,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,MA,1,1,4,4,0,,,N,N,0.000,N,1246,,1664,,0.000000,,748,TRAVA QUEDAS RETRATIL CABO AÇO AT7071 RT 10M - ATHENAS,8,3,0.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,2683.7400000000,0.000,0.000,3041.5720000000
,,1240,2479,1240,,,001240,S,N,D,D,,,,_,,,GERAL,GERAL,TRABALHO EM ALTURA,ACESSORIOS,ATHENAS,0,61169300-I,13188,PC,0.00,0.00,0.00,0.00,0.00000,14.95000,,CP,GERAL,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,MA,1,1,4,4,0,,,N,N,0.000,N,1247,,1668,,0.000000,,749,TRAVA QUEDAS RETRATIL AT 7071RT 6M - ATHENAS,8,3,0.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,22.4250000000,0.000,0.000,25.4150000000
,,1241,2481,1241,,,001241,S,N,D,D,,,,_,,,GERAL,GERAL,TRABALHO EM ALTURA,ACESSORIOS,STEELFLEX,1,76141010-I,13212,PC,0.00,0.00,0.00,0.00,0.00000,924.05016,ST,CP,GERAL,,,COMPRADO,0.0000,,0,2025-11-17 00:00:00,U,1,1,4,4,0,,,N,N,0.000,N,1248,,4772,,0.000000,,1836,TRAVA QUEDAS RETRATIL CABO ACO 6M - STEELFLEX,53,3,0.00,2.00000,,2025-11-17,2025-11-17,00,0.0000000,0.0000000,0.00,0.000,1386.0752400000,0.000,0.000,1570.8852720000
,,1242,2483,1242,,,001242,S,N,D,D,,,,_,,,GERAL,GERAL,TRABALHO EM ALTURA,ACESSORIOS,ATHENAS,0,84251990-I,13214,PC,0.00,0.00,0.00,0.00,0.00000,707.58000,,CP,GERAL,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,MA,1,1,4,4,0,,,N,N,0.000,N,1249,,1672,,0.000000,,1868,TROLE PARA VIGA I  AT 9000- ATHENAS,8,3,0.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,1061.3700000000,0.000,0.000,1202.8860000000
,,1243,2485,1243,,,001243,S,N,D,D,,,,_,,,GERAL,GERAL,GERAL,GERAL,3M DO BRASIL,0,39269090-I,13109,PC,0.00,0.00,0.00,0.00,0.00000,12.76000,ST,CP,GERAL,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,MA,1,1,13,35,0,,,N,N,0.000,N,1250,,1726,,0.000000,,3617,VALVULA DE EXALACAO 6800/6889 - 3M,1,3,0.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,19.1400000000,0.000,0.000,21.6920000000
,,1246,2491,1246,,,001246,S,N,D,D,,,,_,,,GERAL,GERAL,PROTECAO RESPIRATORIA,VALVULA,3M DO BRASIL,0,39269090-I,13109,CX,0.00,0.00,0.00,0.00,0.00000,13.80000,ST,CP,GERAL,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,MA,1,1,1,34,0,,,N,N,0.000,N,1253,,1742,,0.000000,,787,VALVULA EXALACAO P/ RESPIRADOR 6200/6880 - 3M,1,4,0.00,0.00000,,0000-00-00,2025-05-19,00,0.0000000,0.0000000,0.00,0.000,20.7000000000,0.000,0.000,23.4600000000
,,1247,2493,1247,,,001247,S,N,D,D,,,,_,,,GERAL,GERAL,GERAL,GERAL,3M DO BRASIL,0,90200010-I,13122,PC,0.00,0.00,0.00,0.00,0.00000,12.59330,,CP,GERAL,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,MA,1,1,13,35,0,,,N,N,0.000,N,1254,,1730,,0.000000,,3501,VALVULA INALACAO P/ RESPIRADOR 7500/ 7582- 3M,1,3,0.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,18.8899500000,0.000,0.000,21.4086100000
,,1250,2499,1250,,,001250,S,N,D,D,,,,_,,,GERAL,GERAL,PROTECAO RESPIRATORIA,GERAL,3M DO BRASIL,0,39269090-I,13109,PC,0.00,0.00,0.00,0.00,0.00000,224.99000,ST,CP,GERAL,,,COMPRADO,1.0000,,0,0000-00-00 00:00:00,MA,1,1,1,35,,,,N,N,0.000,N,1257,,,,0.000000,,1087,VISOR P/ RESPIRADOR 6800/6898 - 3M,1,3,0.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,,0.000,337.4850000000,0.000,,382.4830000000
,,1251,2501,1251,,,001251,S,N,D,D,,,,_,,,GERAL,GERAL,GERAL,GERAL,TAYCO,0,90200090-I,13193,PC,0.00,0.00,0.00,0.00,0.00000,212.42000,,CP,GERAL,,,COMPRADO,0.0000,,0,2025-01-10 00:00:00,MA,1,1,13,35,0,,,N,N,0.000,N,1258,,2994,,0.000000,,3523,VISOR P/ RESPIRADOR FACIAL INTEIRA T9550  - TAYCO,59,3,0.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,318.6300000000,0.000,0.000,361.1140000000
,,1254,2507,1254,,,001254,S,N,D,D,,,,_,,,GERAL,GERAL,PROTECAO VISUAL,GERAL,JOBE LUV,0,39269090-I,13109,PC,0.00,0.00,0.00,0.00,0.00000,93.00000,ST,CP,GERAL,,,COMPRADO,1.0000,,0,0000-00-00 00:00:00,MA,1,1,10,35,,,,N,N,0.000,N,1261,,,,0.000000,,1751,VISOR VERDE ESCURO P/ ALTA TEMPERATURA - JOBE LUV,26,3,0.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,,0.000,139.5000000000,0.000,,158.1000000000
,,1255,2509,1255,,,001255,S,N,D,D,,,,_,,,GERAL,GERAL,ACESSORIOS,ACESSORIOS,AMM,0,00000000-0,13137,UN,0.00,0.00,0.00,0.00,0.00000,0.01000,,CP,GERAL,,,COMPRADO,0.0000,,0,2025-12-16 00:00:00,MA,1,1,6,4,0,,,N,S,0.000,N,1262,,9,,0.000000,,1255,PRODUTO GENERICO,5,2,0.00,65.00000,,2026-03-10,2026-04-23,00,0.0000000,0.0000000,0.00,0.000,249.0000000000,0.000,0.000,0.0170000000
,,1269,2530,1264,,,001264,S,N,D,D,,,,_,,,GERAL,GERAL,ACESSORIOS,ACESSORIOS,NACIONAL,1,82079000-I,13161,PC,0.00,0.00,0.00,0.00,0.00000,7.68000,ST,CP,GERAL,,,COMPRADO,0.0000,,0,2024-10-31 00:00:00,MA,1,1,6,4,0,,,N,N,0.000,N,1281,,48,,0.000000,,3581,BITS PHILLIPS 50MM PACOTE COM 5/UNI - NACIONAL,40,3,0.00,0.00000,,2025-01-15,2025-01-16,00,0.0000000,0.0000000,0.00,0.000,11.5200000000,0.000,0.000,13.0560000000
,,1270,2532,1265,,,001265,S,N,D,D,,,,_,,,GERAL,GERAL,GERAL,GERAL,HANDEX,0,61161000-I,13102,PR,0.00,0.00,0.00,0.00,0.00000,2.14000,,CP,GERAL,,,COMPRADO,0.0000,,0,2024-11-29 00:00:00,MA,1,1,13,35,0,0,,N,N,0.000,N,2453,,58,,0.000000,,3084-P,LUVA PRETA PU CA:41628 - HANDEX P,21,1,7.00,0.00000,,0000-00-00,2025-07-22,00,0.0000000,0.0000000,0.00,0.000,3.2100000000,0.000,0.000,3.6380000000
,,1271,2534,1266,,,001266,S,N,D,D,,,,_,,,GERAL,GERAL,GERAL,GERAL,HANDEX,0,61161000-I,13102,PR,0.00,0.00,0.00,0.00,0.00000,2.14000,,CP,GERAL,,,COMPRADO,0.0000,,0,2024-11-29 00:00:00,MA,1,1,13,35,0,0,,N,N,0.000,N,2455,,63,,0.000000,,3084-M,LUVA PRETA PU CA:41628 - HANDEX M,76,1,7.00,0.00000,,2025-08-13,2025-07-08,00,0.0000000,0.0000000,0.00,0.000,3.2100000000,0.000,0.000,3.6380000000
,,1273,2538,1268,,,001268,S,N,D,D,,,,_,,,GERAL,GERAL,GERAL,GERAL,HANDEX,0,61161000-I,13102,PR,0.00,0.00,0.00,0.00,0.00000,2.14000,,CP,GERAL,,,COMPRADO,0.0000,,0,2024-11-29 00:00:00,MA,1,1,13,35,0,0,,N,N,0.000,N,2459,,73,,0.000000,,3084-GG,LUVA PRETA PU CA:41628 - HANDEX GG,21,1,7.00,0.00000,,0000-00-00,2025-06-02,00,0.0000000,0.0000000,0.00,0.000,3.2100000000,0.000,0.000,3.6380000000
,,1280,2552,1275,,,001273,S,N,D,D,,,,_,,,GERAL,GERAL,VESTIMENTAS,ACESSORIOS,NACIONAL,0,62014000-I,13112,PC,0.00,0.00,0.00,0.00,0.00000,23.00000,,CP,GERAL,,,COMPRADO,0.0000,,0,2026-03-12 00:00:00,U,1,1,5,4,0,,,N,S,0.000,N,2489,,81,,0.000000,,1479,AVENTAL FRONTAL LONA 100X60CM CA 44449- NACIONAL,40,3,0.00,100.00000,,2026-03-12,2026-03-12,00,0.0000000,0.0000000,0.00,0.000,34.5000000000,0.000,0.000,39.1000000000
,,1282,2557,1277,,,001275,S,N,D,D,,,,_,,,GERAL,GERAL,VESTIMENTAS,MALHA,NACIONAL,0,62032200-0,13140,PC,0.00,0.00,0.00,0.00,0.00000,60.79000,,CP,GERAL,,,COMPRADO,0.0000,,0,2024-10-31 00:00:00,MA,1,1,5,21,0,0,,N,N,0.000,N,2475,,86,,0.000000,,3585-GG,CALÇA BRIM AZUL MARINHO  GG - NACIONAL,40,3,18.00,0.00000,,2024-10-25,2025-06-12,00,0.0000000,0.0000000,0.00,0.000,91.1850000000,0.000,0.000,103.3430000000
,,1283,2559,1278,,,001276,S,N,D,D,,,,_,,,GERAL,GERAL,VESTIMENTAS,MALHA,NACIONAL,0,62032200-0,13140,PC,0.00,0.00,0.00,0.00,0.00000,23.10000,,CP,GERAL,,,COMPRADO,0.0000,,0,2024-10-31 00:00:00,MA,1,1,5,21,0,0,,N,N,0.000,N,2477,,91,,0.000000,,3586-G,CAMISA AZUL NR-10 - NACIONAL GG,40,3,0.00,0.00000,,2024-10-25,2025-06-09,00,0.0000000,0.0000000,0.00,0.000,34.6500000000,0.000,0.000,39.2700000000
,,1284,2561,1279,,,001277,S,N,D,D,,,,_,,,GERAL,GERAL,VESTIMENTAS,MALHA,NACIONAL,0,62032200-0,13140,PC,0.00,0.00,0.00,0.00,0.00000,23.10000,,CP,GERAL,,,COMPRADO,0.0000,,0,2024-10-31 00:00:00,MA,1,1,5,21,0,0,,N,N,0.000,N,2479,,96,,0.000000,,3586-GG,CAMISETA  AZUL MARINHO GG - NACIONAL,40,3,0.00,0.00000,,2024-10-25,2024-10-28,00,0.0000000,0.0000000,0.00,0.000,34.6500000000,0.000,0.000,39.2700000000
,,1285,2563,1280,,,001278,S,N,D,D,,,,_,,,GERAL,GERAL,VESTIMENTAS,MALHA,NACIONAL,0,62032200-0,13140,PC,0.00,0.00,0.00,0.00,0.00000,23.10000,,CP,GERAL,,,COMPRADO,0.0000,,0,2024-10-31 00:00:00,MA,1,1,5,21,0,0,,N,N,0.000,N,2481,,101,,0.000000,,3587-G,CAMISETA POLIVISCOSE VERDE MUSGO G - NACIONAL,40,3,0.00,0.00000,,2024-10-25,2024-10-28,00,0.0000000,0.0000000,0.00,0.000,34.6500000000,0.000,0.000,39.2700000000
,,1286,2565,1281,,,001279,S,N,D,D,,,,_,,,GERAL,GERAL,VESTIMENTAS,MALHA,NACIONAL,0,62032200-0,13140,PC,0.00,0.00,0.00,0.00,0.00000,23.10000,,CP,GERAL,,,COMPRADO,0.0000,,0,2024-10-31 00:00:00,MA,1,1,5,21,0,0,,N,N,0.000,N,2483,,106,,0.000000,,3587-GG,CAMISETA POLIVISCOSE VERDE MUSGO GG - NACIONAL,40,3,0.00,0.00000,,2024-10-25,2024-10-28,00,0.0000000,0.0000000,0.00,0.000,34.6500000000,0.000,0.000,39.2700000000
,,1287,2567,1282,,,001280,S,N,D,D,,,,_,,,GERAL,GERAL,VESTIMENTAS,MALHA,NACIONAL,0,62032200-0,13140,PC,0.00,0.00,0.00,0.00,0.00000,57.64000,,CP,GERAL,,,COMPRADO,0.0000,,0,2024-10-31 00:00:00,MA,1,1,5,21,0,0,,N,N,0.000,N,2485,,111,,0.000000,,3588-G,CALÇA ELASTICO BRIM PRETA G - NACIONAL,40,3,-2.00,0.00000,,2024-10-25,2024-10-28,00,0.0000000,0.0000000,0.00,0.000,86.4600000000,0.000,0.000,97.9880000000
,,1288,2569,1283,,,001281,S,N,D,D,,,,_,,,GERAL,GERAL,VESTIMENTAS,MALHA,NACIONAL,0,62032200-0,13140,PC,0.00,0.00,0.00,0.00,0.00000,57.64000,,CP,GERAL,,,COMPRADO,0.0000,,0,2024-10-31 00:00:00,MA,1,1,5,21,0,0,,N,N,0.000,N,2487,,116,,0.000000,,3588-GG,CALÇA ELASTICO BRIM PRETA GG - NACIONAL,40,3,-2.00,0.00000,,2024-10-25,2024-10-28,00,0.0000000,0.0000000,0.00,0.000,86.4600000000,0.000,0.000,97.9880000000
,,1290,2573,1285,,,001283,S,N,D,D,,,,_,,,GERAL,GERAL,CREME,GERAL,LUVEX,0,33049990-I,13104,PC,0.00,0.00,0.00,0.00,0.00000,17.95000,ST,CP,GERAL,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,MA,1,1,9,35,0,0,,N,N,0.000,N,2492,,119,,0.000000,,PROT001283,PROTETOR SOLAR FPS 60 C/REPELENTE 120ML - LUVEX,35,3,0.00,0.00000,,0000-00-00,2025-06-18,00,0.0000000,0.0000000,0.00,0.000,26.9250000000,0.000,0.000,30.5150000000
,,1291,2575,1286,,,001286,S,N,D,D,,,,_,,,GERAL,GERAL,PROTECAO VISUAL,OCULOS,UVEX,2,90049020-I,13116,PC,0.00,0.00,0.00,0.00,0.00000,14.00000,,CP,GERAL,,,COMPRADO,0.0000,,0,2024-10-29 00:00:00,U,1,1,10,27,0,,,N,N,0.000,N,2494,,143,,0.000000,,3590,OCULOS INCOLOR AE ULTRASPEC  2001 CA: 18.826 - UVEX,65,3,0.00,0.00000,,2024-10-29,2024-10-29,00,0.0000000,0.0000000,0.00,0.000,21.0000000000,0.000,0.000,23.8000000000
,,1292,2577,1287,,,001288,S,N,D,D,,,,_,,,GERAL,GERAL,VESTIMENTAS,ACESSORIOS,NACIONAL,0,61012000-0,13223,PC,0.00,0.00,0.00,0.00,0.00000,66.05000,,CP,GERAL,,,COMPRADO,0.0000,,0,2024-10-31 00:00:00,MA,1,1,5,4,0,,,N,N,0.000,N,2496,,144,,0.000000,,1308,JALECO BRIM CINZA G - NACIONAL,40,3,0.00,0.00000,,2024-10-30,2024-10-31,00,0.0000000,0.0000000,0.00,0.000,99.0750000000,0.000,0.000,112.2850000000
,,1293,2579,1288,,,001287,S,N,D,D,,,,_,,,GERAL,GERAL,VESTIMENTAS,ACESSORIOS,NACIONAL,0,61012000-0,13223,PC,0.00,0.00,0.00,0.00,0.00000,66.05000,,CP,GERAL,,,COMPRADO,0.0000,,0,2024-10-31 00:00:00,MA,1,1,5,4,0,0,,N,N,0.000,N,2498,,148,,0.000000,,1309,JALECO BRIM CINZA GG - NACIONAL,40,3,0.00,0.00000,,2024-10-30,2024-10-31,00,0.0000000,0.0000000,0.00,0.000,99.0750000000,0.000,0.000,112.2850000000
,,1299,2589,1292,,,001294,S,N,D,D,,,,_,,,GERAL,GERAL,PROTECAO VISUAL,OCULOS,SUPER SAFETY,1,90049020-I,13116,PC,0.00,0.00,0.00,0.00,0.00000,34.87700,,CP,GERAL,,,COMPRADO,0.0000,,0,2025-03-19 00:00:00,U,1,1,10,27,0,,,N,N,0.000,N,2503,,177,,0.000000,,3092,OCULOS AMPLA VISÃO SS9 FACE SHIELD CA: 36.424 - SUPER SAFETY,55,3,0.00,20.00000,,2025-08-12,2025-02-27,00,0.0000000,0.0000000,0.00,0.000,52.3155000000,0.000,0.000,59.2909000000
,,1306,2603,1299,,,001301,S,N,D,D,,,,_,,,GERAL,GERAL,CREME,CAPACETE,NUTRIEX,0,33049990-I,13104,UN,0.00,0.00,0.00,0.00,0.00000,13.45000,ST,CP,GERAL,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,MA,1,1,9,2,0,,,N,S,0.000,N,2518,,223,,0.000000,,3599,PROTETOR SOLAR FPS 30 C/ REPELENTE 120ML- NUTRIEX,41,2,0.00,0.00000,,2025-08-12,2026-02-09,00,0.0000000,0.0000000,0.00,0.000,20.1750000000,0.000,0.000,22.8650000000
,,1311,2771,1383,,,001305,S,N,D,D,,,,_,,,GERAL,GERAL,TRABALHO EM ALTURA,ACESSORIOS,ATHENAS,0,73269090-I,13152,PC,0.00,0.00,0.00,0.00,0.00000,418.00000,ST,CP,GERAL,,,COMPRADO,0.0000,,0,2024-11-04 00:00:00,MA,1,1,4,4,0,0,,N,N,0.000,N,2528,,238,,0.000000,,3651,"TRAVA QUEDAS RETRATIL FITA 2,5 MT ABS AT7071 RT - ATHENAS",8,3,0.00,0.00000,,0000-00-00,2024-11-05,00,0.0000000,0.0000000,0.00,0.000,627.0000000000,0.000,0.000,710.6000000000
,,1313,2775,1385,,,001307,S,N,D,D,,,,_,,,GERAL,GERAL,PROTECAO VISUAL,OCULOS,KALIPSO,0,90049020-I,13116,PC,0.00,0.00,0.00,0.00,0.00000,8.90000,,CP,GERAL,,,COMPRADO,0.0000,,0,2024-11-06 00:00:00,MA,1,1,10,27,0,0,,N,N,0.000,N,2534,,245,,0.000000,,1356,OCULOS LINCE INCOLOR CA: 10.345- KALIPSO,29,3,0.00,0.00000,,0000-00-00,2024-11-07,00,0.0000000,0.0000000,0.00,0.000,13.3500000000,0.000,0.000,15.1300000000
